660	2.493
661	2.505
662	2.493
663	2.492
664	2.488
665	2.483
666	2.490
667	2.502
668	2.521
669	2.504
670	2.5
671	2.491
672	2.486
673	2.493
674	2.496
675	2.503
676	2.494
677	2.501
678	2.508
679	2.499
680	2.513
681	2.528
682	2.543
683	2.545
684	2.540
685	2.566
686	2.569
687	2.567
688	2.566
689	2.560
690	2.547
691	2.561
692	2.559
693	2.581
694	2.572
695	2.570
696	2.568
697	2.578
698	2.576
699	2.574
700	2.603
701	2.609
702	2.607
703	2.609
704	2.588
705	2.593
706	2.587
707	2.581
708	2.579
709	2.569
710	2.582
711	2.572
712	2.577
713	2.579
714	2.569
715	2.562
716	2.560
717	2.557
718	2.562
719	2.556
720	2.545
721	2.546
722	2.551
723	2.548
724	2.538
725	2.535
726	2.536
727	2.537
728	2.541
729	2.550
730	2.567
731	2.563
732	2.576
733	2.569
734	2.550
735	2.543
736	2.535
737	2.520
738	2.517
739	2.513
740	2.521
741	2.510
742	2.494
743	2.495
744	2.491
745	2.499
746	2.515
747	2.511
748	2.511
749	2.515
750	2.511
751	2.503
752	2.507
753	2.511
754	2.519
755	2.527
756	2.546
757	2.534
758	2.514
759	2.526
760	2.549
761	2.556
762	2.556
763	2.552
764	2.555
765	2.566
766	2.581
767	2.588
768	2.599
769	2.591
770	2.598
771	2.612
772	2.604
773	2.595
774	2.579
775	2.597
776	2.596
777	2.587
778	2.586
779	2.585
780	2.592
781	2.594
782	2.589
783	2.577
784	2.575
785	2.570
786	2.588
787	2.606
788	2.604
789	2.595
790	2.586
791	2.584
792	2.614
793	2.616
794	2.614
795	2.612
796	2.611
797	2.609
798	2.622
799	2.636
800	2.653
801	2.666
802	2.653
803	2.658
804	2.660
805	2.680
806	2.697
807	2.695
808	2.696
809	2.694
810	2.700
811	2.701
812	2.691
813	2.685
814	2.698
815	2.703
816	2.697
817	2.698
818	2.710
819	2.719
820	2.720
821	2.721
822	2.718
823	2.719
824	2.713
825	2.725
826	2.726
827	2.727
828	2.746
829	2.761
830	2.758
831	2.752
832	2.752
833	2.749
834	2.746
835	2.736
836	2.736
837	2.719
838	2.712
839	2.712
840	2.742
841	2.738
842	2.735
843	2.739
844	2.757
845	2.754
846	2.743
847	2.740
848	2.733
849	2.718
850	2.718
851	2.729
852	2.722
853	2.729
854	2.736
855	2.732
856	2.736
857	2.739
858	2.739
859	2.742
860	2.745
861	2.734
862	2.730
863	2.730
864	2.740
865	2.729
866	2.724
867	2.713
868	2.719
869	2.715
870	2.707
871	2.710
872	2.713
873	2.712
874	2.711
875	2.706
876	2.705
877	2.716
878	2.718
879	2.714
880	2.734
881	2.741
882	2.739
883	2.720
884	2.704
885	2.714
886	2.709
887	2.707
888	2.717
889	2.719
890	2.736
891	2.742
892	2.737
893	2.757
894	2.781
895	2.783
896	2.763
897	2.776
898	2.782
899	2.780
900	2.760
901	2.754
902	2.756
903	2.747
904	2.745
905	2.747
906	2.748
907	2.750
908	2.733
909	2.727
910	2.729
911	2.756
912	2.754
913	2.766
914	2.767
915	2.779
916	2.766
917	2.796
918	2.794
919	2.809
920	2.807
921	2.825
922	2.826
923	2.813
924	2.818
925	2.815
926	2.834
927	2.831
928	2.818
929	2.822
930	2.823
931	2.834
932	2.831
933	2.828
934	2.836
935	2.840
936	2.844
937	2.844
938	2.848
939	2.852
940	2.853
941	2.856
942	2.857
943	2.846
944	2.850
945	2.882
946	2.896
947	2.910
948	2.903
949	2.910
950	2.899
951	2.899
952	2.893
953	2.927
954	2.920
955	2.923
956	2.906
957	2.912
958	2.898
959	2.898
960	2.915
961	2.918
962	2.914
963	2.900
964	2.927
965	2.920
966	2.923
967	2.912
968	2.925
969	2.914
970	2.910
971	2.913
972	2.895
973	2.890
974	2.896
975	2.906
976	2.891
977	2.880
978	2.882
979	2.899
980	2.880
981	2.869
982	2.885
983	2.888
984	2.897
985	2.892
986	2.894
987	2.907
988	2.936
989	2.925
990	2.913
991	2.902
992	2.893
993	2.888
994	2.880
995	2.875
996	2.887
997	2.886
998	2.905
999	2.906
1000	2.912
1001	2.920
1002	2.915
1003	2.903
1004	2.911
1005	2.916
1006	2.914
1007	2.912
1008	2.904
1009	2.908
1010	2.927
1011	2.932
1012	2.926
1013	2.917
1014	2.915
1015	2.916
1016	2.900
1017	2.905
1018	2.892
1019	2.890
1020	2.908
1021	2.899
1022	2.900
1023	2.904
1024	2.905
1025	2.899
1026	2.907
1027	2.911
1028	2.901
1029	2.909
1030	2.903
1031	2.910
1032	2.908
1033	2.908
1034	2.926
1035	2.920
1036	2.927
1037	2.938
1038	2.935
1039	2.932
1040	2.935
1041	2.956
1042	2.960
1043	2.963
1044	2.964
1045	2.960
1046	2.957
1047	2.954
1048	2.944
1049	2.924
1050	2.917
1051	2.927
1052	2.923
1053	2.910
1054	2.913
1055	2.920
1056	2.919
1057	2.912
1058	2.919
1059	2.932
1060	2.949
1061	2.939
1062	2.938
1063	2.938
1064	2.947
1065	2.937
1066	2.933
1067	2.936
1068	2.945
1069	2.951
1070	2.961
1071	2.974
1072	2.993
1073	2.989
1074	2.982
1075	2.967
1076	2.963
1077	2.969
1078	2.965
1079	2.987
1080	2.986
1081	2.992
1082	3.001
1083	3.000
1084	3.019
1085	3.031
1086	3.043
1087	3.048
1088	3.057
1089	3.059
1090	3.047
1091	3.043
1092	3.048
1093	3.040
1094	3.032
1095	3.040
1096	3.032
1097	3.044
1098	3.039
1099	3.044
1100	3.043
1101	3.051
1102	3.046
1103	3.028
1104	3.019
1105	3.031
1106	3.045
1107	3.043
1108	3.058
1109	3.049
1110	3.041
1111	3.055
1112	3.047
1113	3.045
1114	3.036
1115	3.044
1116	3.038
1117	3.039
1118	3.060
1119	3.071
1120	3.075
1121	3.086
1122	3.087
1123	3.081
1124	3.082
1125	3.083
1126	3.090
1127	3.084
1128	3.082
1129	3.083
1130	3.080
1131	3.061
1132	3.072
1133	3.079
1134	3.082
1135	3.086
1136	3.087
1137	3.084
1138	3.084
1139	3.078
1140	3.085
1141	3.098
1142	3.086
1143	3.086
1144	3.089
1145	3.083
1146	3.080
1147	3.080
1148	3.067
1149	3.061
1150	3.041
1151	3.054
1152	3.057
1153	3.057
1154	3.060
1155	3.057
1156	3.070
1157	3.066
1158	3.063
1159	3.076
1160	3.059
1161	3.055
1162	3.039
1163	3.038
1164	3.041
1165	3.040
1166	3.040
1167	3.030
1168	3.036
1169	3.045
1170	3.054
1171	3.050
1172	3.033
1173	3.058
1174	3.061
1175	3.040
1176	3.030
1177	3.026
1178	3.018
1179	3.014
1180	3.009
1181	3.008
1182	3.004
1183	3.000
1184	3.015
1185	3.001
1186	3.000
1187	3.028
1188	3.060
1189	3.062
1190	3.074
1191	3.076
1192	3.074
1193	3.092
1194	3.084
1195	3.086
1196	3.088
1197	3.073
1198	3.069
1199	3.090
1200	3.091
1201	3.083
1202	3.098
1203	3.093
1204	3.091
1205	3.096
1206	3.094
1207	3.086
1208	3.068
1209	3.066
1210	3.061
1211	3.055
1212	3.079
1213	3.094
1214	3.120
1215	3.122
1216	3.123
1217	3.108
1218	3.096
1219	3.090
1220	3.082
1221	3.096
1222	3.093
1223	3.091
1224	3.089
1225	3.086
1226	3.084
1227	3.081
1228	3.072
1229	3.073
1230	3.070
1231	3.074
1232	3.078
1233	3.095
1234	3.086
1235	3.073
1236	3.067
1237	3.068
1238	3.081
1239	3.078
1240	3.075
1241	3.079
1242	3.082
1243	3.076
1244	3.076
1245	3.083
1246	3.102
1247	3.106
1248	3.119
1249	3.125
1250	3.119
1251	3.106
1252	3.125
1253	3.125
1254	3.125
1255	3.115
1256	3.115
1257	3.112
1258	3.092
1259	3.098
1260	3.095
1261	3.091
1262	3.107
1263	3.132
1264	3.138
1265	3.131
1266	3.137
1267	3.117
1268	3.120
1269	3.129
1270	3.135
1271	3.141
1272	3.143
1273	3.158
1274	3.167
1275	3.160
1276	3.162
1277	3.161
1278	3.164
1279	3.191
1280	3.203
1281	3.214
1282	3.235
1283	3.240
1284	3.239
1285	3.232
1286	3.234
1287	3.236
1288	3.235
1289	3.218
1290	3.217
1291	3.212
1292	3.195
1293	3.200
1294	3.190
1295	3.191
1296	3.193
1297	3.223
1298	3.224
1299	3.229
1300	3.228
1301	3.217
1302	3.218
1303	3.217
1304	3.202
1305	3.198
1306	3.211
1307	3.225
1308	3.242
1309	3.249
1310	3.251
1311	3.261
1312	3.262
1313	3.263
1314	3.249
1315	3.238
1316	3.242
1317	3.249
1318	3.247
1319	3.254
1320	3.264
1321	3.268
1322	3.272
1323	3.270
1324	3.265
1325	3.269
1326	3.282
1327	3.282
1328	3.304
1329	3.299
1330	3.293
1331	3.294
1332	3.279
1333	3.295
1334	3.293
1335	3.293
1336	3.281
1337	3.312
1338	3.303
1339	3.304
1340	3.292
1341	3.280
1342	3.277
1343	3.262
1344	3.253
1345	3.244
1346	3.244
1347	3.269
1348	3.302
1349	3.284
1350	3.287
1351	3.281
1352	3.290
1353	3.296
1354	3.320
1355	3.347
1356	3.332
1357	3.329
1358	3.344
1359	3.349
1360	3.352
1361	3.343
1362	3.334
1363	3.336
1364	3.366
1365	3.368
1366	3.377
1367	3.382
1368	3.414
1369	3.440
1370	3.448
1371	3.435
1372	3.444
1373	3.446
1374	3.448
1375	3.450
1376	3.444
1377	3.446
1378	3.428
1379	3.433
1380	3.443
1381	3.448
1382	3.442
1383	3.438
1384	3.440
1385	3.436
1386	3.429
1387	3.422
1388	3.427
1389	3.423
1390	3.424
1391	3.429
1392	3.422
1393	3.421
1394	3.417
1395	3.418
1396	3.423
1397	3.421
1398	3.417
1399	3.451
1400	3.432
1401	3.427
1402	3.435
1403	3.459
1404	3.469
1405	3.473
1406	3.463
1407	3.447
1408	3.431
1409	3.429
1410	3.419
1411	3.428
1412	3.433
1413	3.419
1414	3.414
1415	3.409
1416	3.416
1417	3.414
1418	3.421
1419	3.410
1420	3.408
1421	3.400
1422	3.404
1423	3.387
1424	3.400
1425	3.406
1426	3.404
1427	3.408
1428	3.411
1429	3.406
1430	3.416
1431	3.402
1432	3.399
1433	3.406
1434	3.418
1435	3.421
1436	3.430
1437	3.425
1438	3.440
1439	3.434
1440	3.449
1441	3.441
1442	3.435
1443	3.470
1444	3.467
1445	3.462
1446	3.450
1447	3.436
1448	3.445
1449	3.442
1450	3.445
1451	3.471
1452	3.468
1453	3.482
1454	3.482
1455	3.473
1456	3.476
1457	3.484
1458	3.464
1459	3.464
1460	3.466
1461	3.475
1462	3.469
1463	3.471
1464	3.456
1465	3.459
1466	3.467
1467	3.481
1468	3.481
1469	3.477
1470	3.474
1471	3.467
1472	3.461
1473	3.469
1474	3.477
1475	3.468
1476	3.464
1477	3.455
1478	3.448
1479	3.450
1480	3.475
1481	3.471
1482	3.462
1483	3.458
1484	3.463
1485	3.491
1486	3.478
1487	3.477
1488	3.507
1489	3.512
1490	3.511
1491	3.510
1492	3.520
1493	3.536
1494	3.546
1495	3.550
1496	3.580
1497	3.578
1498	3.569
1499	3.595
1500	3.605
1501	3.606
1502	3.611
1503	3.598
1504	3.602
1505	3.595
1506	3.596
1507	3.595
1508	3.582
1509	3.569
1510	3.598
1511	3.599
1512	3.597
1513	3.587
1514	3.588
1515	3.601
1516	3.590
1517	3.594
1518	3.575
1519	3.571
1520	3.566
1521	3.556
1522	3.548
1523	3.549
1524	3.552
1525	3.545
1526	3.559
1527	3.557
1528	3.555
1529	3.556
1530	3.556
1531	3.560
1532	3.554
1533	3.555
1534	3.538
1535	3.533
1536	3.539
1537	3.554
1538	3.557
1539	3.591
1540	3.594
1541	3.591
1542	3.589
1543	3.572
1544	3.570
1545	3.573
1546	3.564
1547	3.550
1548	3.539
1549	3.551
1550	3.548
1551	3.562
1552	3.567
1553	3.567
1554	3.570
1555	3.573
1556	3.581
1557	3.586
1558	3.592
1559	3.591
1560	3.586
1561	3.588
1562	3.574
1563	3.585
1564	3.584
1565	3.581
1566	3.583
1567	3.580
1568	3.591
1569	3.588
1570	3.595
1571	3.611
1572	3.611
1573	3.616
1574	3.607
1575	3.601
1576	3.589
1577	3.602
1578	3.615
1579	3.620
1580	3.627
1581	3.657
1582	3.658
1583	3.674
1584	3.678
1585	3.686
1586	3.685
1587	3.713
1588	3.712
1589	3.701
1590	3.708
1591	3.712
1592	3.708
1593	3.718
1594	3.706
1595	3.721
1596	3.728
1597	3.758
1598	3.760
1599	3.758
1600	3.749
1601	3.756
1602	3.760
1603	3.774
1604	3.757
1605	3.763
1606	3.770
1607	3.766
1608	3.764
1609	3.771
1610	3.758
1611	3.765
1612	3.774
1613	3.785
1614	3.786
1615	3.798
1616	3.799
1617	3.797
1618	3.782
1619	3.799
1620	3.802
1621	3.816
1622	3.819
1623	3.810
1624	3.805
1625	3.808
1626	3.812
1627	3.817
1628	3.808
1629	3.824
1630	3.840
1631	3.859
1632	3.864
1633	3.870
1634	3.865
1635	3.858
1636	3.858
1637	3.859
1638	3.851
1639	3.859
1640	3.849
1641	3.844
1642	3.842
1643	3.834
1644	3.832
1645	3.827
1646	3.858
1647	3.858
1648	3.848
1649	3.850
1650	3.850
1651	3.861
1652	3.869
1653	3.850
1654	3.842
1655	3.858
1656	3.871
1657	3.871
1658	3.868
1659	3.860
1660	3.862
1661	3.859
1662	3.849
1663	3.856
1664	3.858
1665	3.858
1666	3.868
1667	3.870
1668	3.867
1669	3.877
1670	3.879
1671	3.871
1672	3.865
1673	3.877
1674	3.882
1675	3.886
1676	3.881
1677	3.864
1678	3.858
1679	3.858
1680	3.872
1681	3.869
1682	3.868
1683	3.860
1684	3.854
1685	3.845
1686	3.841
1687	3.827
1688	3.829
1689	3.836
1690	3.830
1691	3.857
1692	3.856
1693	3.860
1694	3.849
1695	3.853
1696	3.844
1697	3.835
1698	3.841
1699	3.856
1700	3.862
1701	3.861
1702	3.878
1703	3.866
1704	3.883
1705	3.873
1706	3.877
1707	3.883
1708	3.869
1709	3.860
1710	3.876
1711	3.885
1712	3.891
1713	3.879
1714	3.875
1715	3.871
1716	3.872
1717	3.867
1718	3.858
1719	3.856
1720	3.862
1721	3.860
1722	3.869
1723	3.875
1724	3.875
1725	3.871
1726	3.853
1727	3.857
1728	3.849
1729	3.842
1730	3.843
1731	3.872
1732	3.864
1733	3.860
1734	3.860
1735	3.868
1736	3.866
1737	3.856
1738	3.843
1739	3.846
1740	3.849
1741	3.844
1742	3.847
1743	3.852
1744	3.863
1745	3.868
1746	3.876
1747	3.881
1748	3.881
1749	3.879
1750	3.887
1751	3.887
1752	3.897
1753	3.899
1754	3.894
1755	3.894
1756	3.894
1757	3.894
1758	3.906
1759	3.904
1760	3.916
1761	3.901
1762	3.905
1763	3.897
1764	3.902
1765	3.904
1766	3.914
1767	3.906
1768	3.903
1769	3.908
1770	3.894
1771	3.889
1772	3.888
1773	3.911
1774	3.905
1775	3.899
1776	3.896
1777	3.898
1778	3.913
1779	3.902
1780	3.896
1781	3.897
1782	3.897
1783	3.896
1784	3.892
1785	3.899
1786	3.909
1787	3.900
1788	3.899
1789	3.885
1790	3.894
1791	3.883
1792	3.897
1793	3.878
1794	3.869
1795	3.868
1796	3.859
1797	3.889
1798	3.906
1799	3.899
1800	3.893
1801	3.874
1802	3.890
1803	3.907
1804	3.903
1805	3.927
1806	3.923
1807	3.932
1808	3.943
1809	3.947
1810	3.943
1811	3.944
1812	3.942
1813	3.943
1814	3.937
1815	3.940
1816	3.941
1817	3.947
1818	3.955
1819	3.943
1820	3.957
1821	3.955
1822	3.971
1823	3.969
1824	3.955
1825	3.955
1826	3.938
1827	3.941
1828	3.944
1829	3.932
1830	3.943
1831	3.938
1832	3.939
1833	3.954
1834	3.980
1835	4.010
1836	4.013
1837	4.009
1838	4.004
1839	4.004
1840	4.004
1841	4.005
1842	4.002
1843	4.005
1844	4.000
1845	3.998
1846	3.993
1847	3.981
1848	3.988
1849	3.988
1850	3.981
1851	3.981
1852	3.991
1853	3.991
1854	3.991
1855	3.990
1856	3.993
1857	3.983
1858	3.977
1859	3.972
1860	3.974
1861	4.002
1862	4.001
1863	4.006
1864	4.016
1865	4.003
1866	4.000
1867	3.997
1868	3.987
1869	3.996
1870	4.013
1871	4.023
1872	4.007
1873	4.002
1874	4.006
1875	4.005
1876	4.017
1877	4.024
1878	4.028
1879	4.023
1880	4.029
1881	4.026
1882	4.023
1883	4.012
1884	4.024
1885	4.015
1886	4.012
1887	4.029
1888	4.018
1889	4.019
1890	4.036
1891	4.044
1892	4.075
1893	4.074
1894	4.088
1895	4.089
1896	4.081
1897	4.085
1898	4.081
1899	4.080
1900	4.074
1901	4.068
1902	4.057
1903	4.048
1904	4.049
1905	4.062
1906	4.064
1907	4.065
1908	4.068
1909	4.074
1910	4.077
1911	4.093
1912	4.092
1913	4.093
1914	4.091
1915	4.097
1916	4.085
1917	4.089
1918	4.085
1919	4.073
1920	4.069
1921	4.072
1922	4.060
1923	4.054
1924	4.040
1925	4.043
1926	4.048
1927	4.059
1928	4.049
1929	4.060
1930	4.068
1931	4.080
1932	4.088
1933	4.086
1934	4.084
1935	4.089
1936	4.090
1937	4.083
1938	4.078
1939	4.083
1940	4.084
1941	4.076
1942	4.077
1943	4.072
1944	4.075
1945	4.080
1946	4.090
1947	4.097
1948	4.104
1949	4.095
1950	4.095
1951	4.104
1952	4.129
1953	4.126
1954	4.119
1955	4.102
1956	4.089
1957	4.089
1958	4.106
1959	4.099
1960	4.091
1961	4.096
1962	4.103
1963	4.097
1964	4.092
1965	4.087
1966	4.106
1967	4.103
1968	4.098
1969	4.100
1970	4.107
1971	4.094
1972	4.106
1973	4.108
1974	4.107
1975	4.109
1976	4.111
1977	4.113
1978	4.114
1979	4.126
1980	4.123
1981	4.122
1982	4.107
1983	4.111
1984	4.098
1985	4.092
1986	4.108
1987	4.110
1988	4.111
1989	4.117
1990	4.131
1991	4.152
1992	4.148
1993	4.152
1994	4.154
1995	4.140
1996	4.132
1997	4.133
1998	4.135
1999	4.141
2000	4.154
2001	4.153
2002	4.154
2003	4.150
2004	4.149
2005	4.148
2006	4.144
2007	4.140
2008	4.136
2009	4.137
2010	4.126
2011	4.139
2012	4.145
2013	4.151
2014	4.159
2015	4.172
2016	4.175
2017	4.169
2018	4.167
2019	4.170
2020	4.168
2021	4.160
2022	4.182
2023	4.166
2024	4.174
2025	4.181
2026	4.182
2027	4.170
2028	4.185
2029	4.169
2030	4.162
2031	4.158
2032	4.159
2033	4.147
2034	4.135
2035	4.138
2036	4.126
2037	4.124
2038	4.115
2039	4.117
2040	4.120
2041	4.118
2042	4.118
2043	4.121
2044	4.131
2045	4.145
2046	4.157
2047	4.165
2048	4.170
2049	4.167
2050	4.191
2051	4.194
2052	4.191
2053	4.191
2054	4.181
2055	4.179
2056	4.174
2057	4.183
2058	4.198
2059	4.176
2060	4.168
2061	4.161
2062	4.156
2063	4.153
2064	4.153
2065	4.143
2066	4.140
2067	4.137
2068	4.139
2069	4.139
2070	4.138
2071	4.135
2072	4.123
2073	4.139
2074	4.146
2075	4.153
2076	4.152
2077	4.151
2078	4.143
2079	4.145
2080	4.140
2081	4.136
2082	4.143
2083	4.145
2084	4.127
2085	4.133
2086	4.140
2087	4.131
2088	4.128
2089	4.127
2090	4.129
2091	4.142
2092	4.134
2093	4.138
2094	4.151
2095	4.160
2096	4.149
2097	4.155
2098	4.178
2099	4.184
2100	4.199
2101	4.189
2102	4.173
2103	4.189
2104	4.192
2105	4.210
2106	4.211
2107	4.221
2108	4.222
2109	4.226
2110	4.227
2111	4.235
2112	4.250
2113	4.253
2114	4.245
2115	4.267
2116	4.260
2117	4.275
2118	4.290
2119	4.286
2120	4.303
2121	4.311
2122	4.321
2123	4.319
2124	4.320
2125	4.329
2126	4.355
2127	4.342
2128	4.324
2129	4.331
2130	4.327
2131	4.339
2132	4.356
2133	4.359
2134	4.357
2135	4.345
2136	4.337
2137	4.328
2138	4.346
2139	4.344
2140	4.347
2141	4.349
2142	4.350
